Published,Dominio_Origem,Tipo_Conteudo,primarySource,primaryTitle,Texto_Analise,Sentimento,Confianca,Estrelas,Prompt_Ready
,Commodity,News,Benchmark Mineral,Nevada congresswoman pushes new bills to tackle lithium battery fires - KSNV,Nevada congresswoman pushes new bills to tackle lithium battery fires - KSNV,Positivo,0.3331736922264099,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Benchmark Mineral' relatou essa manchete central: 'Nevada congresswoman pushes new bills to tackle lithium battery fires - KSNV'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Lithium Market,Zimbabwe's Surprise Lithium Ban Scrambles Global Battery Supply Chains - Crude Oil Prices Today | OilPrice.com,Zimbabwe's Surprise Lithium Ban Scrambles Global Battery Supply Chains - Crude Oil Prices Today | OilPrice.com,Positivo,0.330588161945343,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Lithium Market' relatou essa manchete central: 'Zimbabwe's Surprise Lithium Ban Scrambles Global Battery Supply Chains - Crude Oil Prices Today | OilPrice.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Cobalt Market,Temiskaming refiner revises supply agreement as cobalt sulfate prices surge - TimminsToday.com,Temiskaming refiner revises supply agreement as cobalt sulfate prices surge - TimminsToday.com,Neutro,0.2311159372329712,3,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Cobalt Market' relatou essa manchete central: 'Temiskaming refiner revises supply agreement as cobalt sulfate prices surge - TimminsToday.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Rare Earths News,Is USA Rare Earth Stock a Once-in-a-Decade Rare Earth Opportunity?​ - AOL.com,Is USA Rare Earth Stock a Once-in-a-Decade Rare Earth Opportunity?​ - AOL.com,Neutro,0.23739637434482574,3,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Rare Earths News' relatou essa manchete central: 'Is USA Rare Earth Stock a Once-in-a-Decade Rare Earth Opportunity?​ - AOL.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Rare Earths News,REMX: The Geopolitics Of A US REE Stockpile Depletion (NYSEARCA:REMX) - Seeking Alpha,REMX: The Geopolitics Of A US REE Stockpile Depletion (NYSEARCA:REMX) - Seeking Alpha,Negativo,0.41989636421203613,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Rare Earths News' relatou essa manchete central: 'REMX: The Geopolitics Of A US REE Stockpile Depletion (NYSEARCA:REMX) - Seeking Alpha'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Rare Earths News,Here's Why USA Rare Earth Shares Crushed The Market This Week - The Motley Fool,Here's Why USA Rare Earth Shares Crushed The Market This Week - The Motley Fool,Negativo,0.6207228899002075,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Rare Earths News' relatou essa manchete central: 'Here's Why USA Rare Earth Shares Crushed The Market This Week - The Motley Fool'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,EV Battery Supply,"Challenger Lifts Introduces BT3300 Scissor Lift for EV Battery, Chassis Service - thebuzzevnews.com","Challenger Lifts Introduces BT3300 Scissor Lift for EV Battery, Chassis Service - thebuzzevnews.com",Positivo,0.46661508083343506,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'EV Battery Supply' relatou essa manchete central: 'Challenger Lifts Introduces BT3300 Scissor Lift for EV Battery, Chassis Service - thebuzzevnews.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,EV Battery Supply,Vetting A Used EV Battery Was About To Get Easier. Then Trump Happened - InsideEVs,Vetting A Used EV Battery Was About To Get Easier. Then Trump Happened - InsideEVs,Negativo,0.4812561273574829,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'EV Battery Supply' relatou essa manchete central: 'Vetting A Used EV Battery Was About To Get Easier. Then Trump Happened - InsideEVs'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Rare Earths News,Mosaic Eyes 2030 Production With Uberaba Rare Earths Facility - Yahoo Finance,Mosaic Eyes 2030 Production With Uberaba Rare Earths Facility - Yahoo Finance,Positivo,0.3050159215927124,4,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Rare Earths News' relatou essa manchete central: 'Mosaic Eyes 2030 Production With Uberaba Rare Earths Facility - Yahoo Finance'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Lithium Market,Albemarle Refocuses On Lithium As Ketjen Stake Sale Reshapes Portfolio - simplywall.st,Albemarle Refocuses On Lithium As Ketjen Stake Sale Reshapes Portfolio - simplywall.st,Negativo,0.3685811758041382,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Lithium Market' relatou essa manchete central: 'Albemarle Refocuses On Lithium As Ketjen Stake Sale Reshapes Portfolio - simplywall.st'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Rare Earths News,"Melba Ree Ferlin Obituary May 1, 1976 - Moore Funeral Home | Tulsa, OK","Melba Ree Ferlin Obituary May 1, 1976 - Moore Funeral Home | Tulsa, OK",Positivo,0.27158233523368835,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Rare Earths News' relatou essa manchete central: 'Melba Ree Ferlin Obituary May 1, 1976 - Moore Funeral Home | Tulsa, OK'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,EV Battery Supply,Pyrolysis Units for Battery Recycling Market Driven by Surging End-of-Life EV Batteries to 2035 - IndexBox - Market Intelligence Platform,Pyrolysis Units for Battery Recycling Market Driven by Surging End-of-Life EV Batteries to 2035 - IndexBox - Market Intelligence Platform,Positivo,0.4290872812271118,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'EV Battery Supply' relatou essa manchete central: 'Pyrolysis Units for Battery Recycling Market Driven by Surging End-of-Life EV Batteries to 2035 - IndexBox - Market Intelligence Platform'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Uranium Market,Nuclear Energy Summit Signals Long-Term Demand Growth: Global Nuclear Policy Coordination and Uranium Market Expectations - Crux Investor,Nuclear Energy Summit Signals Long-Term Demand Growth: Global Nuclear Policy Coordination and Uranium Market Expectations - Crux Investor,Positivo,0.4807979166507721,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Uranium Market' relatou essa manchete central: 'Nuclear Energy Summit Signals Long-Term Demand Growth: Global Nuclear Policy Coordination and Uranium Market Expectations - Crux Investor'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Iron Ore Market,State’s first low-grade iron ore dump auction gets lukewarm response - MSN,State’s first low-grade iron ore dump auction gets lukewarm response - MSN,Negativo,0.45088738203048706,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Iron Ore Market' relatou essa manchete central: 'State’s first low-grade iron ore dump auction gets lukewarm response - MSN'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Iron Ore Market,State’s first low-grade iron ore dump auction gets lukewarm response - The Times of India,State’s first low-grade iron ore dump auction gets lukewarm response - The Times of India,Negativo,0.4202490448951721,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Iron Ore Market' relatou essa manchete central: 'State’s first low-grade iron ore dump auction gets lukewarm response - The Times of India'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Copper Market,Assessing Taseko Mines (TSX:TKO) Valuation As Florence Copper Enters Commercial Production - simplywall.st,Assessing Taseko Mines (TSX:TKO) Valuation As Florence Copper Enters Commercial Production - simplywall.st,Positivo,0.3052287697792053,4,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Copper Market' relatou essa manchete central: 'Assessing Taseko Mines (TSX:TKO) Valuation As Florence Copper Enters Commercial Production - simplywall.st'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Copper Market,Southern Copper: Elite Reserves Mask A Risky Valuation Disconnect - Seeking Alpha,Southern Copper: Elite Reserves Mask A Risky Valuation Disconnect - Seeking Alpha,Negativo,0.3853616416454315,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Copper Market' relatou essa manchete central: 'Southern Copper: Elite Reserves Mask A Risky Valuation Disconnect - Seeking Alpha'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,LME Metals,"LME zinc declines w-o-w amid price consolidation near $3,300/t; inventories fluctuate - BigMint","LME zinc declines w-o-w amid price consolidation near $3,300/t; inventories fluctuate - BigMint",Negativo,0.4462384283542633,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'LME Metals' relatou essa manchete central: 'LME zinc declines w-o-w amid price consolidation near $3,300/t; inventories fluctuate - BigMint'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Metals Bulletin,Weekly round-up: LME base metals mixed amid tensions; India scrap prices firm - BigMint,Weekly round-up: LME base metals mixed amid tensions; India scrap prices firm - BigMint,Negativo,0.3739200532436371,2,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Metals Bulletin' relatou essa manchete central: 'Weekly round-up: LME base metals mixed amid tensions; India scrap prices firm - BigMint'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Aluminum & Zinc,"Strait of Hormuz closure sparks revised aluminium price forecast, pushing it above $4000/t - alcircle","Strait of Hormuz closure sparks revised aluminium price forecast, pushing it above $4000/t - alcircle",Positivo,0.2546856105327606,4,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Aluminum & Zinc' relatou essa manchete central: 'Strait of Hormuz closure sparks revised aluminium price forecast, pushing it above $4000/t - alcircle'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Copper Market,Yerington Copper Encounters Critical Test as Worldwide Copper Shortage Intensifies Through 2026 - Bitget,Yerington Copper Encounters Critical Test as Worldwide Copper Shortage Intensifies Through 2026 - Bitget,Negativo,0.263491690158844,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Copper Market' relatou essa manchete central: 'Yerington Copper Encounters Critical Test as Worldwide Copper Shortage Intensifies Through 2026 - Bitget'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Aluminum & Zinc,"War sparks aluminum, fertilizer price surge - MSN","War sparks aluminum, fertilizer price surge - MSN",Positivo,0.3161284625530243,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Aluminum & Zinc' relatou essa manchete central: 'War sparks aluminum, fertilizer price surge - MSN'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,LME Metals,"Copper Slides From Record on US Rate Outlook, Dollar’s Advance - MSN","Copper Slides From Record on US Rate Outlook, Dollar’s Advance - MSN",Negativo,0.38091883063316345,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'LME Metals' relatou essa manchete central: 'Copper Slides From Record on US Rate Outlook, Dollar’s Advance - MSN'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Nickel News,Canadian Mining Stocks Report: Weekly Round-Up of 5 Top Performers - Investing News Network,Canadian Mining Stocks Report: Weekly Round-Up of 5 Top Performers - Investing News Network,Positivo,0.4560341238975525,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Nickel News' relatou essa manchete central: 'Canadian Mining Stocks Report: Weekly Round-Up of 5 Top Performers - Investing News Network'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Iron Ore Market,TD Securities Cuts Labrador Iron Ore Royalty (TSE:LIF) Price Target to C$29.00 - MarketBeat,TD Securities Cuts Labrador Iron Ore Royalty (TSE:LIF) Price Target to C$29.00 - MarketBeat,Negativo,0.476272851228714,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Iron Ore Market' relatou essa manchete central: 'TD Securities Cuts Labrador Iron Ore Royalty (TSE:LIF) Price Target to C$29.00 - MarketBeat'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Nickel News,"Nickel drops but still holds above $17,000 on global supply concerns - Economies.com","Nickel drops but still holds above $17,000 on global supply concerns - Economies.com",Neutro,0.3600217401981354,3,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Nickel News' relatou essa manchete central: 'Nickel drops but still holds above $17,000 on global supply concerns - Economies.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Metals Bulletin,Best Metal Stocks of 2026: Your Guide to Investing in Metal - The Motley Fool,Best Metal Stocks of 2026: Your Guide to Investing in Metal - The Motley Fool,Positivo,0.9075942039489746,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Metals Bulletin' relatou essa manchete central: 'Best Metal Stocks of 2026: Your Guide to Investing in Metal - The Motley Fool'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Iron Ore Market,"China eases BHP iron ore ban for one week, sources say - Reuters","China eases BHP iron ore ban for one week, sources say - Reuters",Negativo,0.5906684398651123,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Iron Ore Market' relatou essa manchete central: 'China eases BHP iron ore ban for one week, sources say - Reuters'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,LME Metals,Aluminum Near Four-Year High as War Risks Smelter Closures - Bloomberg,Aluminum Near Four-Year High as War Risks Smelter Closures - Bloomberg,Negativo,0.3147241175174713,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'LME Metals' relatou essa manchete central: 'Aluminum Near Four-Year High as War Risks Smelter Closures - Bloomberg'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Copper Market,"China Scrap Metal Market Report: Mixed Price Trends for Copper, Aluminum, Steel - News and Statistics - IndexBox - Market Intelligence Platform","China Scrap Metal Market Report: Mixed Price Trends for Copper, Aluminum, Steel - News and Statistics - IndexBox - Market Intelligence Platform",Negativo,0.335324227809906,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Copper Market' relatou essa manchete central: 'China Scrap Metal Market Report: Mixed Price Trends for Copper, Aluminum, Steel - News and Statistics - IndexBox - Market Intelligence Platform'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Iron Ore Market,Iron ore lacks the basis for price increases; the market should have rational expectations. - Bitget,Iron ore lacks the basis for price increases; the market should have rational expectations. - Bitget,Negativo,0.4504829943180084,2,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Iron Ore Market' relatou essa manchete central: 'Iron ore lacks the basis for price increases; the market should have rational expectations. - Bitget'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Gold Majors,Barrick's Ongoing Legal Issues Put Nevada Gold Production and IPO Prospects at Risk—A Potentially Timed Trigger for the Gold Market - Bitget,Barrick's Ongoing Legal Issues Put Nevada Gold Production and IPO Prospects at Risk—A Potentially Timed Trigger for the Gold Market - Bitget,Negativo,0.44179385900497437,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Gold Majors' relatou essa manchete central: 'Barrick's Ongoing Legal Issues Put Nevada Gold Production and IPO Prospects at Risk—A Potentially Timed Trigger for the Gold Market - Bitget'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,BHP News,China Eases Ban on BHP Iron Ore After Steel Mills Rush to Buy - Bloomberg,China Eases Ban on BHP Iron Ore After Steel Mills Rush to Buy - Bloomberg,Negativo,0.5573487877845764,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'BHP News' relatou essa manchete central: 'China Eases Ban on BHP Iron Ore After Steel Mills Rush to Buy - Bloomberg'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Glencore & Vale,Exclusive: Glencore raises hope of reviving Rio Tinto deal as coal prices turn - Reuters,Exclusive: Glencore raises hope of reviving Rio Tinto deal as coal prices turn - Reuters,Positivo,0.32684847712516785,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Glencore & Vale' relatou essa manchete central: 'Exclusive: Glencore raises hope of reviving Rio Tinto deal as coal prices turn - Reuters'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Critical Mineral Companies,Albemarle School Board passes new policy governing student clubs - Cville Right Now,Albemarle School Board passes new policy governing student clubs - Cville Right Now,Positivo,0.30783000588417053,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Critical Mineral Companies' relatou essa manchete central: 'Albemarle School Board passes new policy governing student clubs - Cville Right Now'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Critical Mineral Companies,Culpeper District | Stillhouse Creek Rd. Bridge in Albemarle Co. to close for replacement - Virginia Department of Transportation (.gov),Culpeper District | Stillhouse Creek Rd. Bridge in Albemarle Co. to close for replacement - Virginia Department of Transportation (.gov),Neutro,0.2299671471118927,3,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Critical Mineral Companies' relatou essa manchete central: 'Culpeper District | Stillhouse Creek Rd. Bridge in Albemarle Co. to close for replacement - Virginia Department of Transportation (.gov)'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Rio Tinto News,Fatal incident at Rio Tinto Kennecott - Business Wire,Fatal incident at Rio Tinto Kennecott - Business Wire,Negativo,0.810271680355072,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Rio Tinto News' relatou essa manchete central: 'Fatal incident at Rio Tinto Kennecott - Business Wire'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Freeport & Copper Miners,This Copper Stock Is Worth Mining. The Metal’s Boom Is On. - Barron's,This Copper Stock Is Worth Mining. The Metal’s Boom Is On. - Barron's,Positivo,0.48161205649375916,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Freeport & Copper Miners' relatou essa manchete central: 'This Copper Stock Is Worth Mining. The Metal’s Boom Is On. - Barron's'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Glencore & Vale,Vale doubles iron ore production from circular sources - BNamericas,Vale doubles iron ore production from circular sources - BNamericas,Positivo,0.25478437542915344,4,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Glencore & Vale' relatou essa manchete central: 'Vale doubles iron ore production from circular sources - BNamericas'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
